sample	interval	gene_exon	log2ratio
SAMPLE_7	10:88649768-88650031	.	-0.57154419
SAMPLE_7	10:88651827-88652042	.	-0.299558168
SAMPLE_7	10:88659491-88659706	.	-0.716336492
SAMPLE_7	10:88659726-88659941	.	-0.6071753
SAMPLE_7	10:88671937-88672200	.	-0.582872952
SAMPLE_7	10:88676831-88677142	.	-0.313277389
SAMPLE_7	10:88678922-88679233	.	-0.439313797
SAMPLE_7	10:88681221-88681508	.	-0.725852587
SAMPLE_7	10:88683078-88683307	.	-0.696935621
SAMPLE_7	10:88683308-88683533	.	-0.321215969
SAMPLE_7	10:89624170-89624361	.	-0.433475171
SAMPLE_7	10:89653728-89653919	.	-0.575801635
SAMPLE_7	10:89685220-89685363	.	-0.787715076
SAMPLE_7	10:89690753-89690896	.	-0.477036196
SAMPLE_7	10:89692769-89693008	.	-0.659040651
SAMPLE_7	10:89711826-89712065	.	-0.622833447
SAMPLE_7	10:89717561-89717824	.	-0.559381921
SAMPLE_7	10:89720643-89720882	.	-0.451960719
SAMPLE_7	10:89724993-89725280	.	-0.405000154
SAMPLE_7	10:90750544-90750753	.	-0.563326709
SAMPLE_7	10:90762737-90763000	.	-0.433037958
SAMPLE_7	10:90767406-90767645	.	-0.602962026
SAMPLE_7	10:90768592-90768807	.	-0.310884945
SAMPLE_7	10:90770243-90770410	.	-0.429215363
SAMPLE_7	10:90770457-90770624	.	-0.461919149
SAMPLE_7	10:90771701-90771892	.	-0.109825312
SAMPLE_7	10:90773040-90773183	.	-0.647750558
SAMPLE_7	10:90773852-90774211	.	-0.305985337
SAMPLE_7	10:94146582-94146761	.	-0.858413008
SAMPLE_7	10:97518994-97519173	.	-0.208219645
SAMPLE_7	11:102571143-102571322	.	0.261884391
SAMPLE_7	11:105334752-105334931	.	0.17292717
SAMPLE_7	11:108098304-108098463	.	-0.031842531
SAMPLE_7	11:108098464-108098666	.	0.02307059
SAMPLE_7	11:108099846-108100109	.	0.201322397
SAMPLE_7	11:108106347-108106610	.	-0.119071717
SAMPLE_7	11:108114631-108114894	.	-0.19341517
SAMPLE_7	11:108115514-108115753	.	-0.067497447
SAMPLE_7	11:108117641-108117904	.	0.045912946
SAMPLE_7	11:108119601-108119888	.	-0.000244389
SAMPLE_7	11:108121422-108121805	.	-0.054778423
SAMPLE_7	11:108122505-108122816	.	0.061691488
SAMPLE_7	11:108123496-108123687	.	0.328443093
SAMPLE_7	11:108124534-108124773	.	0.056716416
SAMPLE_7	11:108126885-108127124	.	-0.031173689
SAMPLE_7	11:108128151-108128390	.	0.366802078
SAMPLE_7	11:108129662-108129853	.	0.03675606
SAMPLE_7	11:108137840-108138127	.	-0.015682223
SAMPLE_7	11:108139081-108139392	.	-0.063068024
SAMPLE_7	11:108141736-108141926	.	-0.196036269
SAMPLE_7	11:108141927-108142187	.	-0.043114967
SAMPLE_7	11:108143201-108143392	.	-0.181965048
SAMPLE_7	11:108143394-108143633	.	-0.009610103
SAMPLE_7	11:108150169-108150384	.	0.14184923
SAMPLE_7	11:108151665-108151952	.	0.100865623
SAMPLE_7	11:108153378-108153665	.	-0.256818102
SAMPLE_7	11:108154945-108155208	.	-0.279682737
SAMPLE_7	11:108158277-108158492	.	-0.078703106
SAMPLE_7	11:108159647-108159886	.	-0.078562942
SAMPLE_7	11:108160273-108160584	.	-0.091675872
SAMPLE_7	11:108163289-108163576	.	-0.119180975
SAMPLE_7	11:108163990-108164253	.	-0.020239599
SAMPLE_7	11:108165600-108165839	.	0.223348725
SAMPLE_7	11:108167966-108168157	.	0.159931061
SAMPLE_7	11:108170383-108170670	.	-0.054959033
SAMPLE_7	11:108172326-108172565	.	0.071436319
SAMPLE_7	11:108173524-108173811	.	0.20170268
SAMPLE_7	11:108175347-108175634	.	0.138403811
SAMPLE_7	11:108178572-108178763	.	0.134470423
SAMPLE_7	11:108180833-108181096	.	0.065118604
SAMPLE_7	11:108183086-108183277	.	0.405475519
SAMPLE_7	11:108186498-108186688	.	-0.248396719
SAMPLE_7	11:108186689-108186896	.	-0.031868902
SAMPLE_7	11:108188042-108188305	.	0.012729742
SAMPLE_7	11:108190625-108190840	.	0.025596051
SAMPLE_7	11:108191980-108192195	.	-0.164298739
SAMPLE_7	11:108196034-108196273	.	0.158676248
SAMPLE_7	11:108196737-108197000	.	0.033854479
SAMPLE_7	11:108198321-108198536	.	0.353372937
SAMPLE_7	11:108199737-108199976	.	0.32091664
SAMPLE_7	11:108200889-108201200	.	0.080422232
SAMPLE_7	11:108202120-108202335	.	-0.259778677
SAMPLE_7	11:108202553-108202816	.	0.157455115
SAMPLE_7	11:108203438-108203677	.	-0.083257443
SAMPLE_7	11:108204558-108204749	.	-0.048532065
SAMPLE_7	11:108205646-108205885	.	0.132572425
SAMPLE_7	11:108206522-108206737	.	0.1145897
SAMPLE_7	11:108213892-108214155	.	0.041812682
SAMPLE_7	11:108216421-108216684	.	0.007383522
SAMPLE_7	11:108217953-108218144	.	-0.048535748
SAMPLE_7	11:108224442-108224657	.	-0.065117043
SAMPLE_7	11:108225486-108225653	.	0.088076233
SAMPLE_7	11:108235757-108235996	.	0.014402362
SAMPLE_7	11:108236000-108236287	.	0.073144294
SAMPLE_7	11:111957574-111957741	.	-0.203083727
SAMPLE_7	11:111958531-111958746	.	-0.027302684
SAMPLE_7	11:111959531-111959794	.	-0.154633013
SAMPLE_7	11:111961695-111961910	.	-0.013385767
SAMPLE_7	11:111965480-111965743	.	-0.065820419
SAMPLE_7	11:111978172-111978387	.	0.088349121
SAMPLE_7	11:111989866-111990078	.	-0.275650154
SAMPLE_7	11:115148602-115148781	.	0.114184754
SAMPLE_7	11:118307219-118307668	.	0.762992049
SAMPLE_7	11:118309680-118309895	.	0.20591055
SAMPLE_7	11:118318287-118318454	.	-0.028653018
SAMPLE_7	11:118339441-118339608	.	-0.05915745
SAMPLE_7	11:118342372-118345035	.	0.055276113
SAMPLE_7	11:118347465-118347752	.	0.037904421
SAMPLE_7	11:118348680-118348919	.	0.041941146
SAMPLE_7	11:118348920-118349513	.	0.019917429
SAMPLE_7	11:118349575-118350836	.	-0.062857601
SAMPLE_7	11:118350837-118351004	.	-0.095324866
SAMPLE_7	11:118351005-118351482	.	0.002125243
SAMPLE_7	11:118351655-118352014	.	-0.272318692
SAMPLE_7	11:118352130-118352426	.	-0.400004909
SAMPLE_7	11:118352427-118352810	.	0.047206879
SAMPLE_7	11:118352811-118353077	.	0.013508384
SAMPLE_7	11:118353078-118353269	.	0.126060611
SAMPLE_7	11:118353270-118353415	.	-0.083863644
SAMPLE_7	11:118353422-118353721	.	-0.393579342
SAMPLE_7	11:118353809-118353929	.	-1.093861821
SAMPLE_7	11:118354188-118354843	.	-0.151363137
SAMPLE_7	11:118354844-118355083	.	-0.005660437
SAMPLE_7	11:118355084-118355525	.	0.028931396
SAMPLE_7	11:118355526-118355741	.	-0.128504073
SAMPLE_7	11:118355742-118356521	.	0.004613756
SAMPLE_7	11:118356811-118357470	.	0.081807378
SAMPLE_7	11:118357549-118358628	.	0.08048541
SAMPLE_7	11:118358868-118359269	.	-0.105448429
SAMPLE_7	11:118359270-118359533	.	-0.124231078
SAMPLE_7	11:118359534-118359649	.	-0.030871381
SAMPLE_7	11:118359923-118360458	.	-0.09825812
SAMPLE_7	11:118360459-118360650	.	0.001554032
SAMPLE_7	11:118360651-118360783	.	-0.139252766
SAMPLE_7	11:118360784-118361023	.	-0.10495597
SAMPLE_7	11:118361024-118361851	.	0.013650399
SAMPLE_7	11:118361852-118362091	.	-0.094995545
SAMPLE_7	11:118362092-118362406	.	-0.30634529
SAMPLE_7	11:118362407-118362694	.	-0.048437384
SAMPLE_7	11:118363715-118364002	.	-0.211546816
SAMPLE_7	11:118364950-118365165	.	0.154117497
SAMPLE_7	11:118365350-118365541	.	0.056691107
SAMPLE_7	11:118366356-118366667	.	0.10894054
SAMPLE_7	11:118366921-118367136	.	-0.141185518
SAMPLE_7	11:118368600-118368839	.	0.039305991
SAMPLE_7	11:118369032-118369295	.	-0.001025955
SAMPLE_7	11:118369969-118370184	.	0.097328443
SAMPLE_7	11:118370493-118370684	.	0.137274798
SAMPLE_7	11:118371646-118371909	.	0.10732763
SAMPLE_7	11:118372336-118372623	.	0.253361249
SAMPLE_7	11:118373101-118377372	.	0.073269538
SAMPLE_7	11:118378188-118378379	.	-0.143941479
SAMPLE_7	11:118379799-118379966	.	0.196930137
SAMPLE_7	11:118380604-118380891	.	0.020100129
SAMPLE_7	11:118382607-118382798	.	0.205937087
SAMPLE_7	11:118390276-118390563	.	-0.033066919
SAMPLE_7	11:118390618-118390833	.	-0.054613799
SAMPLE_7	11:118391463-118391654	.	0.208064181
SAMPLE_7	11:118391948-118392187	.	0.086901245
SAMPLE_7	11:118392606-118392893	.	-0.031324616
SAMPLE_7	11:119077069-119077380	.	0.065618018
SAMPLE_7	11:119103150-119103413	.	0.078931076
SAMPLE_7	11:119142386-119142649	.	-0.009754599
SAMPLE_7	11:119144524-119144787	.	0.026745815
SAMPLE_7	11:119145483-119145722	.	0.038713825
SAMPLE_7	11:119146656-119146895	.	-0.281150797
SAMPLE_7	11:119148415-119148606	.	0.138534584
SAMPLE_7	11:119148822-119149061	.	0.035818886
SAMPLE_7	11:119149166-119149477	.	-0.185844479
SAMPLE_7	11:119155625-119155864	.	-0.217439443
SAMPLE_7	11:119155896-119156279	.	0.119486647
SAMPLE_7	11:119158513-119158704	.	-0.047702111
SAMPLE_7	11:119167578-119167793	.	-0.11217378
SAMPLE_7	11:119168035-119168250	.	-0.074795883
SAMPLE_7	11:119169015-119169302	.	0.017742837
SAMPLE_7	11:119170204-119170491	.	0.298518589
SAMPLE_7	11:123044684-123044863	.	-1.444390721
SAMPLE_7	11:126918981-126919100	.	-0.939081024
SAMPLE_7	11:130793201-130793380	.	0.162897933
SAMPLE_7	11:13983772-13983951	.	-0.547316418
SAMPLE_7	11:16871245-16871424	.	-0.417643018
SAMPLE_7	11:19758767-19758946	.	-0.782418392
SAMPLE_7	11:22646230-22646390	.	-0.586438497
SAMPLE_7	11:22646391-22646551	.	-0.460309336
SAMPLE_7	11:22646552-22646712	.	-0.445181733
SAMPLE_7	11:22646713-22646873	.	-0.580965913
SAMPLE_7	11:22646874-22647034	.	-0.489572098
SAMPLE_7	11:22647035-22647195	.	-0.719589629
SAMPLE_7	11:22647196-22647357	.	-0.681048299
SAMPLE_7	11:236992-237201	.	-0.125118484
SAMPLE_7	11:238941-239132	.	-0.58424593
SAMPLE_7	11:243985-244272	.	-0.472244156
SAMPLE_7	11:244376-244519	.	-0.606324812
SAMPLE_7	11:244622-244813	.	-0.213899786
SAMPLE_7	11:247219-247506	.	-0.363484511
SAMPLE_7	11:248720-248894	.	-0.82161907
SAMPLE_7	11:248895-249114	.	-0.569665872
SAMPLE_7	11:250750-250917	.	-0.334646449
SAMPLE_7	11:25088114-25088293	.	-0.532344469
SAMPLE_7	11:251490-251681	.	-0.44887461
SAMPLE_7	11:251770-251985	.	-0.343193886
SAMPLE_7	11:252457-252648	.	-0.274232864
SAMPLE_7	11:27528911-27529090	.	-0.273372996
SAMPLE_7	11:2905035-2905186	.	-0.078198593
SAMPLE_7	11:2905187-2905416	.	-0.136472827
SAMPLE_7	11:2905890-2906057	.	0.096614454
SAMPLE_7	11:2906058-2906225	.	-0.260892053
SAMPLE_7	11:2906226-2906393	.	-0.10794303
SAMPLE_7	11:2906394-2906561	.	-0.563771507
SAMPLE_7	11:2906562-2906729	.	-0.30151648
SAMPLE_7	11:29969757-29969936	.	-0.542038832
SAMPLE_7	11:32410545-32410784	.	-0.122273201
SAMPLE_7	11:32413468-32413659	.	-0.631664941
SAMPLE_7	11:32414161-32414352	.	-0.47890387
SAMPLE_7	11:32417746-32418009	.	-0.389850893
SAMPLE_7	11:32421434-32421649	.	-0.774925336
SAMPLE_7	11:32437977-32438144	.	-0.650432374
SAMPLE_7	11:32439064-32439255	.	-0.436188477
SAMPLE_7	11:32449445-32449660	.	-0.763502522
SAMPLE_7	11:32449984-32450223	.	-0.831558836
SAMPLE_7	11:32451989-32452204	.	-1.043545312
SAMPLE_7	11:32456239-32456898	.	-0.350680011
SAMPLE_7	11:33880892-33881131	.	-0.274208781
SAMPLE_7	11:33886144-33886311	.	-0.715195972
SAMPLE_7	11:33886312-33886479	.	-0.558088648
SAMPLE_7	11:33890877-33891146	.	-1.711886298
SAMPLE_7	11:33891151-33891366	.	0.186383065
SAMPLE_7	11:36447922-36448101	.	-0.439598566
SAMPLE_7	11:39004519-39004698	.	-0.120684938
SAMPLE_7	11:41561165-41561344	.	-0.317440199
SAMPLE_7	11:44117747-44117926	.	-1.078528518
SAMPLE_7	11:44129228-44129803	.	-0.387266268
SAMPLE_7	11:44130693-44130884	.	-0.777593001
SAMPLE_7	11:44135685-44135900	.	-0.602563778
SAMPLE_7	11:44146281-44146592	.	-0.501758998
SAMPLE_7	11:44148316-44148555	.	-0.723953332
SAMPLE_7	11:44151546-44151737	.	-0.465949264
SAMPLE_7	11:44165747-44165938	.	-0.602658467
SAMPLE_7	11:44193107-44193346	.	-0.733653402
SAMPLE_7	11:44219330-44219617	.	-0.264762346
SAMPLE_7	11:44228294-44228557	.	-0.498465284
SAMPLE_7	11:44253855-44254094	.	-0.516388522
SAMPLE_7	11:44255609-44255848	.	-0.530392132
SAMPLE_7	11:44257788-44257979	.	-0.498370791
SAMPLE_7	11:44265648-44265887	.	-0.186992398
SAMPLE_7	11:47236631-47236870	.	-0.42394237
SAMPLE_7	11:47237835-47238074	.	-0.28304819
SAMPLE_7	11:47238361-47238648	.	-0.383966211
SAMPLE_7	11:47254306-47254569	.	-0.232162818
SAMPLE_7	11:47256066-47256266	.	-0.344670077
SAMPLE_7	11:47256267-47256540	.	-0.615973337
SAMPLE_7	11:47256772-47257011	.	-0.429583246
SAMPLE_7	11:47259338-47259601	.	-0.454712388
SAMPLE_7	11:47259637-47259786	.	-0.770065189
SAMPLE_7	11:47260292-47260459	.	-0.619495822
SAMPLE_7	11:49317131-49317310	.	-0.40854906
SAMPLE_7	11:51373953-51374072	.	0.305647317
SAMPLE_7	11:532588-532803	.	-0.415494738
SAMPLE_7	11:533237-533664	.	-0.391297587
SAMPLE_7	11:533711-533998	.	-0.133652753
SAMPLE_7	11:534159-534374	.	-0.590032755
SAMPLE_7	11:55028032-55028151	.	-0.032165413
SAMPLE_7	11:5576378-5576557	.	-1.019762764
SAMPLE_7	11:58112798-58112977	.	-0.321297551
SAMPLE_7	11:61197565-61197708	.	-0.290263242
SAMPLE_7	11:61204182-61204445	.	0.069332642
SAMPLE_7	11:61205089-61205328	.	0.052471761
SAMPLE_7	11:61205423-61205638	.	0.019871354
SAMPLE_7	11:61213358-61213597	.	0.2261855
SAMPLE_7	11:64532806-64533045	.	0.190233384
SAMPLE_7	11:64533279-64533638	.	0.094553057
SAMPLE_7	11:64534318-64534605	.	-0.481919801
SAMPLE_7	11:64534610-64534801	.	0.126507751
SAMPLE_7	11:64535034-64535321	.	-0.027227133
SAMPLE_7	11:64535524-64535811	.	-0.132628433
SAMPLE_7	11:64536440-64536647	.	0.073497141
SAMPLE_7	11:64536648-64536853	.	0.036833932
SAMPLE_7	11:64536854-64537133	.	0.052314016
SAMPLE_7	11:64537385-64537576	.	0.154187689
SAMPLE_7	11:64537672-64537935	.	0.126550595
SAMPLE_7	11:64540844-64541035	.	0.053785836
SAMPLE_7	11:64543914-64544153	.	0.03393755
SAMPLE_7	11:64545452-64545871	.	-1.672481014
SAMPLE_7	11:64571795-64572298	.	0.073496515
SAMPLE_7	11:64572456-64572719	.	-0.115780588
SAMPLE_7	11:64573055-64573294	.	0.037051522
SAMPLE_7	11:64573652-64573891	.	-0.241652638
SAMPLE_7	11:64574431-64574610	.	-0.455866968
SAMPLE_7	11:64574611-64574742	.	-0.436489747
SAMPLE_7	11:64574968-64575207	.	0.020110178
SAMPLE_7	11:64575311-64575622	.	0.178611794
SAMPLE_7	11:64577112-64577591	.	0.186601192
SAMPLE_7	11:67016768-67016947	.	0.325383737
SAMPLE_7	11:69456025-69456336	.	0.319251493
SAMPLE_7	11:69457751-69458062	.	0.27660901
SAMPLE_7	11:69458548-69458811	.	0.185660837
SAMPLE_7	11:69462704-69462967	.	-0.028144642
SAMPLE_7	11:69465836-69466099	.	0.177679504
SAMPLE_7	11:71527273-71527452	.	0.02887447
SAMPLE_7	11:73588552-73588671	.	0.287032553
SAMPLE_7	11:75649904-75650083	.	0.077633874
SAMPLE_7	11:77711120-77711299	.	-0.158436996
SAMPLE_7	11:79772459-79772638	.	0.242313119
SAMPLE_7	11:8246108-8246323	.	0.031932319
SAMPLE_7	11:8248465-8248704	.	-0.515005177
SAMPLE_7	11:8251789-8252100	.	-0.653180181
SAMPLE_7	11:8284792-8285001	.	0.117227795
SAMPLE_7	11:8289877-8290092	.	0.757804338
SAMPLE_7	11:83894461-83894640	.	0.121977681
SAMPLE_7	11:85956221-85956436	.	0.207130629
SAMPLE_7	11:85961282-85961545	.	0.039592562
SAMPLE_7	11:85963140-85963331	.	-0.113800291
SAMPLE_7	11:85966213-85966380	.	0.146416733
SAMPLE_7	11:85967372-85967611	.	0.012911312
SAMPLE_7	11:85968502-85968693	.	0.029646667
SAMPLE_7	11:85975164-85975355	.	0.175137957
SAMPLE_7	11:85977072-85977311	.	0.002891118
SAMPLE_7	11:85979443-85979658	.	-0.091771291
SAMPLE_7	11:85981066-85981257	.	-0.28823247
SAMPLE_7	11:85987969-85988232	.	-0.005831723
SAMPLE_7	11:85988903-85989094	.	0.06448262
SAMPLE_7	11:85989384-85989623	.	0.063733988
SAMPLE_7	11:88753219-88753398	.	0.036336186
SAMPLE_7	11:91516834-91517013	.	-0.941831481
SAMPLE_7	11:94280387-94280566	.	0.261866755
SAMPLE_7	11:97043923-97044102	.	0.119538206
SAMPLE_7	11:99807582-99807761	.	-0.000293695
SAMPLE_7	12:101169395-101169574	.	0.070653837
SAMPLE_7	12:105437923-105438102	.	-0.070879699
SAMPLE_7	12:107577250-107577429	.	-0.703296051
SAMPLE_7	12:109716626-109716805	.	-0.61278741
SAMPLE_7	12:111855941-111856690	.	0.978709511
SAMPLE_7	12:111872622-111872885	.	0.099490222
SAMPLE_7	12:111884500-111884702	.	0.029379683
SAMPLE_7	12:111884703-111884883	.	0.188935136
SAMPLE_7	12:111884884-111885071	.	-0.022093852
SAMPLE_7	12:111885085-111885396	.	-0.068275758
SAMPLE_7	12:111885402-111885689	.	0.31464577
SAMPLE_7	12:111885779-111886114	.	0.290314382
SAMPLE_7	12:112856815-112857030	.	-0.260335111
SAMPLE_7	12:112884021-112884260	.	0.183708775
SAMPLE_7	12:112888063-112888374	.	0.096778511
SAMPLE_7	12:112890939-112891250	.	0.006070192
SAMPLE_7	12:112892318-112892533	.	-0.001550838
SAMPLE_7	12:112893703-112893918	.	0.483403875
SAMPLE_7	12:112910688-112910903	.	0.323150283
SAMPLE_7	12:112915399-112915590	.	0.324776303
SAMPLE_7	12:112915608-112915871	.	0.178271611
SAMPLE_7	12:112919824-112920063	.	0.330190656
SAMPLE_7	12:112924226-112924489	.	-0.007287853
SAMPLE_7	12:112926197-112926364	.	0.080983933
SAMPLE_7	12:112926772-112927035	.	0.131870416
SAMPLE_7	12:112939896-112940111	.	0.025260366
SAMPLE_7	12:112942450-112942617	.	0.124235013
SAMPLE_7	12:115061027-115061206	.	-0.952656815
SAMPLE_7	12:117179382-117179501	.	-0.055593242
SAMPLE_7	12:117179562-117179741	.	-0.654223387
SAMPLE_7	12:11803006-11803149	.	0.264325569
SAMPLE_7	12:11905329-11905568	.	0.315660488
SAMPLE_7	12:119297981-119298160	.	0.129484196
SAMPLE_7	12:11992024-11992287	.	0.089962947
SAMPLE_7	12:11993298-11993513	.	0.254628704
SAMPLE_7	12:12006308-12006547	.	0.034862794
SAMPLE_7	12:12022355-12022906	.	0.242290833
SAMPLE_7	12:12037330-12037569	.	0.348567712
SAMPLE_7	12:12038802-12039017	.	0.079183046
SAMPLE_7	12:12043820-12044035	.	0.345988362
SAMPLE_7	12:12044421-12044588	.	0.323464781
SAMPLE_7	12:121416423-121416902	.	0.078677288
SAMPLE_7	12:121426580-121426891	.	0.326926181
SAMPLE_7	12:121431272-121431559	.	0.427647649
SAMPLE_7	12:121431956-121432219	.	0.102547203
SAMPLE_7	12:121434009-121434272	.	0.121786841
SAMPLE_7	12:121434344-121434799	.	-0.102260322
SAMPLE_7	12:121435229-121435516	.	-0.178208533
SAMPLE_7	12:121437071-121437239	.	0.39805697
SAMPLE_7	12:121437240-121437430	.	0.265766536
SAMPLE_7	12:121438812-121439051	.	-0.087953713
SAMPLE_7	12:121439832-121439981	.	-0.669383021
SAMPLE_7	12:124542222-124542401	.	0.060652366
SAMPLE_7	12:127645433-127645612	.	0.446350337
SAMPLE_7	12:12870771-12870930	.	0.287726298
SAMPLE_7	12:12870931-12871090	.	0.312536749
SAMPLE_7	12:12871091-12871250	.	0.285688662
SAMPLE_7	12:12871700-12871939	.	0.25377398
SAMPLE_7	12:12873950-12874189	.	0.147981824
SAMPLE_7	12:130748694-130748873	.	-0.08893481
SAMPLE_7	12:16704101-16704316	.	0.157033723
SAMPLE_7	12:16713290-16713529	.	0.077814179
SAMPLE_7	12:16747013-16747252	.	0.132768847
SAMPLE_7	12:16751769-16751960	.	0.17581802
SAMPLE_7	12:16753580-16757827	.	0.020506827
SAMPLE_7	12:16758653-16758796	.	0.033874527
SAMPLE_7	12:18909726-18909905	.	0.327300586
SAMPLE_7	12:21060697-21060876	.	-0.645018894
SAMPLE_7	12:23211717-23211896	.	0.170137188
SAMPLE_7	12:25362679-25362894	.	-0.014975126
SAMPLE_7	12:25368327-25368542	.	0.070789107
SAMPLE_7	12:25378496-25378759	.	-0.09894633
SAMPLE_7	12:25380113-25380400	.	0.082994266
SAMPLE_7	12:25388042-25388257	.	0.314621626
SAMPLE_7	12:25398155-25398370	.	0.013131576
SAMPLE_7	12:27656719-27656898	.	0.473702641
SAMPLE_7	12:29915104-29915283	.	0.289203107
SAMPLE_7	12:32173536-32173715	.	-0.258265953
SAMPLE_7	12:34431878-34432057	.	-0.604842837
SAMPLE_7	12:37856717-37856896	.	-0.127966628
SAMPLE_7	12:40277754-40277933	.	0.62893116
SAMPLE_7	12:43200691-43200870	.	0.28452292
SAMPLE_7	12:4383148-4383459	.	0.177260863
SAMPLE_7	12:4385123-4385434	.	0.15503477
SAMPLE_7	12:4387874-4388137	.	0.039068881
SAMPLE_7	12:4397950-4398213	.	0.437432292
SAMPLE_7	12:4406864-4407175	.	0.040039925
SAMPLE_7	12:4408969-4409232	.	-0.004122516
SAMPLE_7	12:46123570-46123761	.	0.158130886
SAMPLE_7	12:46123778-46123969	.	0.188432224
SAMPLE_7	12:46124941-46125156	.	0.005037485
SAMPLE_7	12:46205148-46205387	.	-0.107718199
SAMPLE_7	12:46211442-46211681	.	0.047299167
SAMPLE_7	12:46215153-46215320	.	0.092714375
SAMPLE_7	12:46230321-46230488	.	0.122492961
SAMPLE_7	12:46230517-46230780	.	-0.195547602
SAMPLE_7	12:46231044-46231241	.	-0.078915935
SAMPLE_7	12:46231242-46231541	.	-0.076852685
SAMPLE_7	12:46233064-46233327	.	-0.134212825
SAMPLE_7	12:46240584-46240775	.	0.112287224
SAMPLE_7	12:46242566-46242805	.	0.12606846
SAMPLE_7	12:46243305-46243616	.	-0.07185923
SAMPLE_7	12:46243809-46246688	.	0.074805931
SAMPLE_7	12:46254526-46254789	.	-0.078567854
SAMPLE_7	12:46285512-46285748	.	-0.030892018
SAMPLE_7	12:46285749-46285932	.	0.164565685
SAMPLE_7	12:46287145-46287370	.	0.110258943
SAMPLE_7	12:46287371-46287556	.	0.187814105
SAMPLE_7	12:46297997-46298212	.	0.091624902
SAMPLE_7	12:46298657-46298920	.	0.113946036
SAMPLE_7	12:49415513-49415704	.	0.229845658
SAMPLE_7	12:49415772-49415987	.	0.239981122
SAMPLE_7	12:49416004-49416195	.	0.069269178
SAMPLE_7	12:49416372-49416659	.	0.129645972
SAMPLE_7	12:49417788-49417931	.	0.208885247
SAMPLE_7	12:49418306-49418541	.	0.139067382
SAMPLE_7	12:49418542-49418780	.	0.107750162
SAMPLE_7	12:49419959-49421110	.	0.144886645
SAMPLE_7	12:49421530-49421752	.	0.064027748
SAMPLE_7	12:49421753-49421977	.	0.242807776
SAMPLE_7	12:49422556-49422792	.	0.23075986
SAMPLE_7	12:49422793-49423075	.	0.121749591
SAMPLE_7	12:49423126-49423317	.	-0.066344203
SAMPLE_7	12:49424011-49424274	.	-0.431095835
SAMPLE_7	12:49424336-49424599	.	0.076844705
SAMPLE_7	12:49424626-49424865	.	0.266406665
SAMPLE_7	12:49424948-49427755	.	0.156962362
SAMPLE_7	12:49427846-49428085	.	-0.010089144
SAMPLE_7	12:49428142-49428309	.	-0.323514048
SAMPLE_7	12:49428311-49428502	.	0.308335663
SAMPLE_7	12:49428537-49428776	.	0.115011128
SAMPLE_7	12:49430904-49432775	.	0.074354639
SAMPLE_7	12:49432953-49433179	.	0.342079391
SAMPLE_7	12:49433180-49433452	.	0.37040811
SAMPLE_7	12:49433501-49435324	.	-0.034992255
SAMPLE_7	12:49435379-49435546	.	0.076874367
SAMPLE_7	12:49435641-49435832	.	0.149569405
SAMPLE_7	12:49435861-49436124	.	0.157557093
SAMPLE_7	12:49436290-49436475	.	0.130430754
SAMPLE_7	12:49436476-49436712	.	-0.023858414
SAMPLE_7	12:49436806-49437021	.	-0.047355006
SAMPLE_7	12:49437095-49437262	.	0.385625043
SAMPLE_7	12:49437360-49437607	.	0.19093942
SAMPLE_7	12:49437608-49437835	.	0.194895327
SAMPLE_7	12:49437927-49438136	.	0.145530265
SAMPLE_7	12:49438137-49438353	.	0.177045164
SAMPLE_7	12:49438518-49438757	.	0.067394307
SAMPLE_7	12:49439655-49439798	.	0.422781443
